Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,Dropout,Department_Arts,Department_Business,Department_CS,Department_Engineering,Department_Science
226,23.4,Female,25000.0,1,4.33,75.5,2,47.8,0,1,5.2,2.13,2.61,2.55,Year 3,2,1,False,False,True,False,False
227,21.1,Male,25000.0,1,5.28,80.7,1,16.9,0,1,3.1,4.0,3.6,3.7,Year 4,1,0,False,True,False,False,False
228,18.6,Male,64566.0,1,4.65,79.4,1,49.9,0,1,7.9,3.76,3.78,3.86,Year 4,1,0,False,False,False,False,True
229,19.4,Male,25999.0,1,5.08,74.6,0,21.5,0,0,2.7,4.0,3.81,3.86,Year 2,0,0,False,True,False,False,False
230,22.5,Female,25000.0,1,8.47,93.7,1,38.0,1,1,4.5,3.63,4.0,3.94,Year 4,2,0,False,False,True,False,False
231,19.4,Female,25000.0,1,1.93,80.5,2,21.5,1,0,3.8,2.63,2.81,2.81,Year 1,0,0,True,False,False,False,False
232,21.5,Male,25000.0,1,5.75,75.7,3,56.0,0,0,7.9,2.5,2.64,2.68,Year 2,0,0,False,True,False,False,False
233,21.1,Female,26915.0,1,5.92,68.7,0,23.2,0,0,2.8,2.88,3.07,3.07,Year 4,2,0,False,False,False,True,False
234,19.6,Male,25000.0,1,2.57,82.7,0,17.4,0,0,7.0,0.86,0.8,0.78,Year 2,2,0,False,False,False,True,False
235,25.7,Male,33102.0,1,2.96,86.1,4,24.5,1,0,5.9,2.4,2.01,1.98,Year 3,1,0,False,False,False,True,False
236,22.4,Female,28519.0,1,4.65,76.8,2,61.5,0,0,3.3,4.0,4.0,4.0,Year 1,2,0,False,False,True,False,False
237,17.0,Female,67228.0,1,2.38,83.1,0,33.1,1,0,4.9,1.84,2.04,2.09,Year 3,2,1,False,True,False,False,False
238,21.4,Female,38358.0,1,3.2,73.3,2,17.7,1,0,5.2,1.77,1.79,1.83,Year 2,1,1,False,True,False,False,False
239,19.5,Female,39128.0,0,4.31,80.2,0,20.5,0,0,6.6,2.82,2.65,2.65,Year 3,1,0,False,True,False,False,False
240,22.9,Female,59820.0,1,3.11,90.7,1,9.0,1,0,4.3,3.78,3.77,3.71,Year 2,1,0,False,False,True,False,False
241,19.3,Female,25000.0,1,3.7,80.1,4,36.5,1,0,6.6,1.5,0.93,0.91,Year 3,3,1,False,False,False,False,True
242,20.7,Female,25000.0,1,2.87,76.8,1,15.0,1,0,5.6,0.85,0.94,0.88,Year 3,1,0,False,False,False,True,False
243,22.1,Female,61340.0,1,2.77,92.7,1,43.3,1,0,6.3,0.0,0.23,0.27,Year 2,0,1,True,False,False,False,False
244,22.9,Female,32257.0,1,4.61,83.6,0,39.5,1,1,3.9,3.18,3.11,3.07,Year 3,2,0,False,False,False,True,False
245,18.4,Female,32325.0,0,3.87,78.0,0,28.8,1,0,5.1,1.96,1.62,1.62,Year 4,3,0,False,False,False,True,False
246,20.3,Male,25000.0,1,4.16,75.1,1,44.8,0,0,5.7,0.0,0.15,0.08,Year 4,3,0,False,False,False,True,False
247,20.0,Female,25000.0,0,4.92,72.8,1,41.1,0,0,5.6,1.41,1.35,1.36,Year 3,2,1,True,False,False,False,False
248,19.6,Male,49416.0,1,4.24,85.4,4,31.9,0,1,5.4,2.17,2.0,2.0,Year 2,0,1,False,False,True,False,False
250,21.9,Female,47586.0,0,2.86,82.0,0,35.0,1,0,6.5,3.45,3.48,3.48,Year 1,2,0,True,False,False,False,False
251,18.2,Male,47848.0,1,4.58,80.4,2,34.9,1,0,6.8,2.7,2.88,2.82,Year 4,0,0,True,False,False,False,False
253,25.7,Female,32174.0,0,5.14,70.7,1,30.9,0,0,6.5,2.1,2.07,2.17,Year 4,1,1,False,True,False,False,False
255,17.7,Male,61463.0,1,1.37,82.1,3,33.6,0,0,8.8,0.0,0.0,0.02,Year 4,1,1,True,False,False,False,False
256,19.9,Female,25000.0,1,3.04,85.3,2,46.3,0,0,5.4,1.93,1.88,1.85,Year 3,2,0,False,False,False,True,False
257,23.8,Male,37123.0,1,2.0,85.8,3,14.7,1,0,7.0,2.62,2.45,2.43,Year 4,2,0,False,False,True,False,False
258,19.4,Male,25000.0,1,2.33,78.7,0,18.0,0,1,9.3,0.22,0.38,0.41,Year 2,2,1,False,False,False,False,True
259,22.0,Male,25000.0,1,0.91,96.8,2,30.9,1,0,6.7,1.38,1.65,1.58,Year 2,2,0,True,False,False,False,False
261,19.0,Female,25000.0,1,2.49,78.2,1,32.5,1,0,4.2,4.0,3.9,3.9,Year 1,1,0,False,True,False,False,False
262,20.9,Female,47988.0,1,2.48,88.9,2,16.6,1,0,4.6,3.49,3.71,3.74,Year 3,1,0,False,False,False,True,False
263,17.0,Male,25000.0,1,3.14,76.9,3,18.5,0,0,6.2,1.94,1.81,1.74,Year 3,0,1,True,False,False,False,False
265,20.4,Female,32193.0,1,3.66,77.7,2,27.2,1,0,6.6,2.13,2.29,2.29,Year 1,0,0,False,True,False,False,False
266,18.3,Male,25000.0,1,2.18,78.9,1,15.9,0,1,4.8,3.48,3.93,3.96,Year 2,3,0,True,False,False,False,False
267,24.6,Female,25000.0,1,5.28,71.6,3,28.6,1,0,5.0,1.82,2.46,2.39,Year 3,2,0,False,False,False,True,False
268,17.9,Female,34663.0,1,4.36,88.1,3,42.4,0,0,5.2,3.44,3.05,3.18,Year 3,1,0,False,False,False,False,True
269,20.0,Female,38455.0,1,4.54,88.3,0,44.5,0,0,3.1,3.8,4.0,4.0,Year 3,0,0,False,True,False,False,False
270,21.3,Male,26302.0,1,3.43,88.2,2,12.5,0,0,4.7,1.7,1.57,1.55,Year 2,1,0,False,False,False,True,False
271,24.2,Male,44629.0,1,5.4,78.6,2,20.8,0,1,4.6,4.0,3.98,3.93,Year 2,0,0,True,False,False,False,False
272,17.8,Male,27845.0,1,4.64,84.7,2,32.7,0,0,10.0,0.0,0.09,0.22,Year 2,1,1,False,True,False,False,False
273,23.6,Male,29977.0,1,4.25,98.0,0,29.6,1,0,7.2,1.02,1.13,1.19,Year 3,0,1,False,False,False,True,False
274,21.0,Female,34579.0,1,5.3,84.3,3,10.8,0,0,3.6,4.0,3.74,3.71,Year 4,2,0,False,False,False,False,True
275,18.8,Male,51855.0,1,1.83,72.8,2,12.7,1,0,2.7,1.06,1.02,1.02,Year 1,1,0,False,False,False,True,False
276,22.0,Female,25000.0,1,4.25,75.2,1,17.2,1,0,3.1,0.86,1.08,1.13,Year 4,1,1,False,True,False,False,False
277,21.4,Male,25000.0,0,3.13,74.8,0,8.7,1,1,8.0,2.14,2.67,2.67,Year 3,1,0,False,True,False,False,False
278,19.7,Male,25000.0,1,3.06,92.6,3,24.5,1,0,3.1,3.03,3.01,3.04,Year 3,0,0,False,False,True,False,False
280,20.2,Male,69964.0,1,5.78,69.4,1,22.0,0,1,5.9,3.82,3.98,3.94,Year 4,0,0,False,False,False,True,False
281,21.2,Female,41925.0,1,5.65,92.4,1,43.0,1,0,5.1,3.74,3.41,3.42,Year 2,2,0,False,False,False,True,False
282,22.5,Male,25000.0,1,4.01,86.5,0,30.4,1,0,3.4,3.47,3.89,3.96,Year 2,1,0,False,False,True,False,False
283,24.5,Male,25000.0,1,3.58,83.4,1,27.8,0,1,7.8,2.14,2.08,2.11,Year 3,0,0,True,False,False,False,False
284,18.3,Female,37185.0,1,5.61,94.1,0,10.0,0,0,6.5,2.88,3.3,3.27,Year 3,1,0,False,False,False,True,False
285,25.7,Female,25000.0,1,2.72,80.2,2,44.0,0,0,7.1,3.13,2.63,2.6,Year 3,3,0,False,False,True,False,False
286,17.0,Male,25000.0,1,6.21,92.9,1,31.4,0,0,5.0,1.64,1.88,1.85,Year 3,0,1,True,False,False,False,False
287,20.7,Male,66634.0,1,3.5,64.3,1,10.8,1,1,6.7,0.96,0.32,0.28,Year 4,0,0,False,False,False,False,True
288,22.3,Female,25000.0,1,3.94,76.1,0,34.6,0,1,8.2,2.53,2.35,2.32,Year 3,1,0,True,False,False,False,False
289,21.6,Female,52723.0,1,3.31,88.3,1,22.9,1,0,6.6,2.01,1.88,1.89,Year 2,2,0,False,True,False,False,False
290,19.6,Female,63145.0,1,4.05,95.4,1,30.7,0,1,3.6,2.49,2.29,2.25,Year 3,0,0,False,True,False,False,False
292,19.9,Female,25000.0,0,3.52,78.7,2,44.6,0,0,6.9,1.2,1.21,1.19,Year 4,1,1,False,False,True,False,False
293,19.7,Male,25193.0,1,4.2,83.3,1,16.5,0,0,8.5,1.85,1.99,1.95,Year 4,0,0,True,False,False,False,False
295,21.8,Female,31972.0,1,0.76,79.9,3,45.9,0,1,7.5,1.64,1.85,1.85,Year 1,1,0,True,False,False,False,False
296,19.5,Male,26281.0,1,7.22,94.7,3,60.2,0,1,6.6,3.15,3.14,3.07,Year 4,2,0,False,True,False,False,False
297,23.0,Male,36914.0,1,6.06,73.7,1,42.6,1,1,3.1,4.0,4.0,4.0,Year 1,0,0,False,False,False,True,False
298,21.7,Male,68745.0,1,2.49,80.1,4,34.3,0,0,7.0,2.02,2.33,2.32,Year 4,0,1,True,False,False,False,False
299,22.8,Male,48557.0,1,3.19,84.2,4,33.3,1,0,5.7,3.19,3.7,3.66,Year 2,0,0,False,False,True,False,False
300,22.4,Female,39877.0,1,3.78,85.7,4,48.6,0,1,9.1,2.0,2.04,2.04,Year 1,2,0,False,True,False,False,False
301,19.2,Female,25000.0,1,4.86,75.1,3,26.6,0,1,2.9,2.29,2.5,2.49,Year 2,0,0,False,False,False,False,True
302,19.8,Male,38794.0,1,4.61,80.6,0,39.6,1,0,3.5,1.86,2.17,2.18,Year 2,0,0,False,False,False,False,True
303,22.6,Male,83581.0,0,2.57,79.7,2,56.3,0,0,6.8,1.15,1.14,1.14,Year 1,1,0,False,False,True,False,False
306,21.3,Male,27021.0,1,6.35,92.2,0,19.7,1,0,5.3,3.58,4.0,3.93,Year 3,1,0,True,False,False,False,False
307,23.8,Female,25000.0,1,3.21,84.1,0,33.5,0,0,5.9,2.42,2.43,2.44,Year 2,0,0,True,False,False,False,False
308,19.7,Female,48083.0,1,5.37,90.5,4,20.0,0,0,4.6,2.87,3.07,3.09,Year 2,0,0,True,False,False,False,False
309,22.2,Male,82936.0,1,4.49,77.4,2,25.8,0,0,7.3,3.19,3.32,3.39,Year 2,2,0,False,False,True,False,False
310,20.6,Male,47341.0,0,2.89,72.2,7,26.5,0,1,4.6,1.5,1.32,1.32,Year 1,2,1,False,False,False,True,False
311,20.5,Male,25000.0,1,4.76,74.4,2,36.7,0,0,6.8,1.39,0.96,1.0,Year 4,0,0,True,False,False,False,False
313,22.8,Male,32428.0,1,5.2,78.5,0,23.0,0,1,8.6,0.08,0.0,0.0,Year 4,0,1,False,False,False,True,False
314,22.8,Female,50207.0,1,2.99,69.0,2,46.9,0,0,1.7,3.28,3.17,3.17,Year 1,1,0,False,False,True,False,False
315,23.9,Male,25000.0,1,3.89,83.4,2,24.2,0,0,3.6,1.66,2.03,2.05,Year 3,0,0,False,False,False,True,False
316,21.0,Female,25000.0,1,5.05,79.4,4,38.7,0,1,9.6,1.51,1.76,1.84,Year 3,1,0,False,False,False,True,False
317,22.5,Male,161652.0,0,1.62,79.6,4,30.2,0,0,5.7,0.0,0.12,0.12,Year 1,0,1,False,True,False,False,False
318,20.3,Female,56794.0,1,2.5,68.3,2,29.7,0,0,4.3,2.23,2.18,2.09,Year 2,0,0,True,False,False,False,False
320,20.7,Male,25000.0,1,4.23,77.6,0,7.7,1,0,4.7,2.97,2.57,2.53,Year 3,1,0,True,False,False,False,False
321,21.2,Male,25000.0,1,3.88,74.6,2,35.3,0,1,6.0,2.67,2.7,2.7,Year 1,3,0,False,False,False,True,False
323,19.2,Female,25000.0,1,3.87,88.7,1,40.2,1,0,6.1,3.57,3.46,3.42,Year 2,1,0,False,False,False,False,True
324,25.6,Female,77671.0,1,5.33,73.5,2,25.5,0,0,2.3,2.13,1.94,1.92,Year 3,2,0,False,False,True,False,False
325,18.8,Male,69299.0,1,4.42,74.8,1,30.0,0,1,5.8,2.01,2.61,2.67,Year 4,0,0,False,False,False,True,False
326,18.3,Male,25000.0,1,2.55,77.8,2,5.0,0,0,6.1,3.6,3.94,3.95,Year 3,1,0,False,False,False,True,False
328,22.7,Female,29657.0,1,3.9,80.3,2,32.1,1,1,5.6,2.23,2.19,2.1,Year 4,1,0,False,False,True,False,False
329,22.4,Female,140594.0,1,3.13,90.2,3,47.6,1,0,3.3,2.47,2.17,2.17,Year 1,1,0,False,False,True,False,False
330,22.4,Female,32429.0,1,2.03,79.7,4,52.1,0,1,3.8,1.75,1.35,1.4,Year 2,0,0,False,True,False,False,False
331,21.0,Male,42012.0,1,2.47,84.1,1,25.9,0,0,7.7,2.49,2.89,2.89,Year 1,0,0,False,False,True,False,False
332,19.0,Male,68868.0,0,2.9,63.4,5,40.5,0,1,4.1,1.56,2.17,2.17,Year 1,1,1,True,False,False,False,False
333,21.2,Female,63996.0,1,5.38,82.7,4,28.2,1,0,4.2,4.0,4.0,4.0,Year 1,1,0,True,False,False,False,False
335,23.1,Female,27318.0,1,5.59,82.8,4,37.3,0,0,3.3,2.05,2.4,2.36,Year 3,1,0,False,False,False,True,False
336,20.7,Male,40477.0,1,2.67,83.0,2,52.0,1,0,6.6,1.36,1.74,1.75,Year 3,2,0,False,False,False,False,True
337,19.2,Male,25000.0,1,3.08,84.3,2,25.4,1,1,3.2,3.09,3.16,3.07,Year 2,1,0,False,False,True,False,False
338,20.3,Female,32574.0,1,3.27,94.5,3,19.1,0,0,7.5,0.49,0.36,0.37,Year 4,1,1,False,False,True,False,False
339,21.9,Female,25000.0,1,3.62,92.8,1,30.8,1,0,3.1,3.99,3.57,3.54,Year 3,1,0,False,False,False,True,False
340,19.8,Female,25000.0,1,4.31,73.8,1,28.5,0,0,5.0,2.76,2.35,2.3,Year 2,2,0,False,True,False,False,False
341,19.2,Male,30646.0,1,4.81,91.6,2,61.3,1,0,6.1,3.83,3.48,3.49,Year 2,1,0,False,False,False,False,True
342,21.5,Male,63409.0,1,5.63,93.0,2,42.1,1,1,6.9,2.22,1.89,1.89,Year 3,0,1,True,False,False,False,False
343,21.5,Female,51817.0,1,1.14,68.3,3,31.6,1,1,5.1,2.48,2.43,2.37,Year 2,1,0,False,False,False,True,False
344,19.9,Female,28307.0,1,6.63,82.2,2,5.0,1,0,4.2,4.0,3.84,3.81,Year 4,1,0,False,False,False,True,False
345,20.0,Female,84812.0,0,2.62,86.2,3,28.3,1,1,8.1,0.05,0.43,0.35,Year 4,0,0,False,True,False,False,False
346,21.5,Male,25000.0,1,4.13,59.6,0,52.2,0,0,5.8,1.61,2.0,2.02,Year 2,2,1,True,False,False,False,False
348,17.9,Female,25000.0,1,4.83,76.3,0,39.9,0,0,2.2,3.49,3.27,3.27,Year 3,1,0,False,False,False,False,True
349,19.4,Female,25000.0,1,5.46,76.8,2,34.7,0,1,5.8,3.14,3.11,3.11,Year 1,1,0,False,False,True,False,False
350,20.5,Female,48532.0,1,5.32,90.4,0,24.2,1,0,5.5,3.37,3.05,3.09,Year 3,0,0,False,False,False,True,False
351,21.7,Male,25000.0,1,4.54,81.5,2,50.3,1,1,3.1,2.78,3.22,3.18,Year 4,0,0,False,False,False,True,False
352,24.2,Female,39206.0,1,4.98,85.4,0,32.3,0,0,4.1,3.71,3.57,3.6,Year 4,1,0,True,False,False,False,False
353,22.9,Female,79839.0,1,2.39,82.7,2,21.5,1,1,5.7,3.05,3.09,3.08,Year 3,1,0,False,False,False,True,False
354,20.6,Female,25000.0,1,3.08,100.0,3,30.3,0,0,6.3,2.99,3.09,3.06,Year 3,1,0,False,True,False,False,False
355,21.0,Female,39620.0,1,2.73,90.0,0,47.1,0,0,3.7,2.53,2.45,2.4,Year 2,1,1,False,False,True,False,False
357,21.0,Female,25000.0,1,2.78,79.9,1,33.2,0,1,5.7,3.14,3.37,3.32,Year 4,0,0,False,True,False,False,False
358,20.4,Male,67005.0,1,2.65,76.4,2,30.9,0,1,4.0,4.0,3.33,3.31,Year 4,0,0,False,False,True,False,False
359,21.7,Male,25019.0,1,2.79,74.2,3,11.5,1,1,5.1,2.19,2.23,2.24,Year 2,1,0,False,False,True,False,False
360,19.2,Male,25000.0,1,4.87,72.4,1,39.2,1,0,8.7,0.78,0.99,0.92,Year 2,0,1,False,True,False,False,False
362,24.4,Male,40687.0,1,5.1,74.8,2,40.5,0,1,7.3,0.99,1.51,1.54,Year 2,1,1,False,False,False,False,True
363,20.8,Male,51801.0,0,1.96,87.1,1,43.7,1,1,3.3,2.31,2.29,2.32,Year 2,0,0,True,False,False,False,False
364,21.9,Male,67033.0,1,3.15,78.0,1,29.3,1,0,4.1,0.0,0.0,0.0,Year 2,0,1,True,False,False,False,False
365,22.5,Male,25000.0,1,3.49,76.0,1,23.3,1,0,4.1,2.73,3.21,3.19,Year 3,1,0,False,False,False,False,True
366,20.1,Male,62937.0,1,5.54,79.4,0,12.9,1,0,3.5,4.0,3.77,3.82,Year 2,1,0,False,False,True,False,False
369,21.2,Female,25256.0,1,2.57,79.1,0,18.4,0,0,6.2,1.54,1.64,1.6,Year 4,1,1,True,False,False,False,False
370,19.3,Male,25000.0,1,5.11,78.3,4,37.0,0,0,3.8,3.18,3.65,3.54,Year 4,2,0,False,False,False,True,False
371,21.1,Female,48693.0,1,3.92,89.6,2,19.2,0,0,4.2,2.66,2.61,2.67,Year 3,0,0,False,True,False,False,False
372,22.1,Female,34903.0,1,1.72,83.2,0,8.8,0,0,5.6,2.29,1.7,1.69,Year 3,0,1,False,False,False,True,False
373,24.2,Male,25000.0,1,4.91,76.8,0,23.1,1,0,5.5,1.25,1.15,1.15,Year 1,2,0,False,False,True,False,False
374,23.1,Female,44565.0,1,4.38,85.9,2,32.2,1,0,7.4,2.79,2.43,2.43,Year 1,1,0,True,False,False,False,False
375,25.7,Female,25207.0,1,3.55,88.1,0,14.9,0,0,7.5,1.85,1.56,1.52,Year 2,1,0,False,False,True,False,False
376,19.3,Female,25000.0,1,3.55,80.1,3,19.3,0,0,4.3,3.33,3.75,3.89,Year 3,1,0,True,False,False,False,False
377,22.9,Male,30614.0,1,2.61,80.3,0,22.4,0,0,5.4,0.15,0.44,0.45,Year 2,0,1,True,False,False,False,False
378,21.4,Female,39265.0,0,5.51,95.7,0,24.0,1,1,3.7,2.15,2.06,2.04,Year 3,0,0,True,False,False,False,False
379,25.8,Male,37568.0,1,4.95,75.4,2,33.6,0,0,8.2,1.28,1.22,1.22,Year 1,1,0,False,False,False,True,False
380,19.2,Female,25000.0,0,2.62,77.7,4,37.7,1,0,6.0,1.7,1.72,1.77,Year 2,1,1,False,True,False,False,False
381,19.2,Female,49428.0,1,4.07,78.3,3,24.3,0,1,7.3,3.92,3.91,3.85,Year 4,0,0,True,False,False,False,False
382,19.7,Female,26019.0,0,3.08,95.6,2,17.5,1,0,4.8,3.45,3.34,3.44,Year 4,0,0,False,True,False,False,False
383,17.0,Female,25000.0,1,2.34,66.2,1,31.6,0,0,7.3,1.71,1.37,1.33,Year 4,0,0,False,False,False,False,True
384,19.8,Male,25000.0,0,6.02,88.6,0,36.2,1,1,6.8,2.63,2.53,2.52,Year 4,0,1,False,True,False,False,False
385,19.3,Female,53632.0,1,3.54,81.8,2,49.4,0,1,7.8,0.83,0.53,0.41,Year 3,1,0,False,False,True,False,False
386,21.3,Female,29954.0,1,2.91,96.5,1,43.8,0,0,3.1,2.64,2.75,2.75,Year 1,2,1,False,False,False,True,False
387,21.8,Male,33743.0,1,2.45,84.8,2,14.9,0,1,5.6,2.27,2.72,2.79,Year 2,2,0,False,False,False,False,True
388,25.1,Female,55686.0,1,3.69,64.8,1,28.3,0,1,7.5,0.86,1.02,1.08,Year 3,2,1,False,False,True,False,False
390,19.7,Male,25000.0,1,3.8,80.1,2,19.8,0,0,6.4,1.16,0.92,0.83,Year 4,1,0,False,True,False,False,False
391,19.0,Female,31004.0,0,5.57,65.7,0,25.8,0,0,6.5,2.47,2.3,2.3,Year 3,0,0,False,False,False,False,True
392,22.1,Male,35767.0,1,5.21,78.8,2,38.1,1,0,6.8,1.78,1.52,1.52,Year 1,2,0,False,False,False,True,False
393,18.1,Female,25395.0,1,4.63,82.3,2,33.0,0,0,6.1,3.22,3.23,3.28,Year 4,2,0,False,False,True,False,False
394,25.0,Male,71987.0,1,7.13,73.6,1,30.0,1,0,6.6,2.48,2.38,2.38,Year 1,0,0,True,False,False,False,False
395,23.6,Male,25000.0,1,4.33,69.7,1,22.2,0,0,6.3,1.24,1.0,0.97,Year 2,3,1,False,True,False,False,False
396,20.0,Female,58223.0,1,2.82,84.4,2,12.7,0,0,7.6,2.52,2.82,2.82,Year 1,2,0,False,False,True,False,False
397,17.2,Male,47796.0,1,5.09,72.0,4,26.3,0,0,4.2,3.03,3.6,3.6,Year 1,1,0,False,False,True,False,False
398,24.0,Female,39107.0,1,4.18,73.8,3,28.9,1,0,6.1,1.97,2.42,2.35,Year 4,1,0,False,False,True,False,False
399,20.7,Female,25000.0,1,4.05,92.9,2,12.4,0,0,7.7,2.35,2.41,2.38,Year 2,1,0,False,False,False,True,False
400,23.7,Female,64237.0,1,4.38,79.4,3,30.6,1,0,4.1,1.97,1.59,1.53,Year 3,0,0,False,True,False,False,False
401,17.5,Female,25000.0,1,3.49,72.3,0,34.7,0,1,4.3,3.91,3.93,4.0,Year 4,0,0,True,False,False,False,False
402,19.7,Female,25000.0,1,6.43,74.8,3,21.7,0,1,6.4,4.0,3.75,3.75,Year 1,0,0,False,True,False,False,False
403,21.0,Male,26840.0,1,1.88,85.1,2,34.8,0,1,8.0,2.8,2.49,2.51,Year 2,1,0,False,False,False,False,True
404,21.1,Female,37966.0,1,5.06,85.4,3,33.3,0,1,5.3,2.57,2.37,2.29,Year 2,2,0,False,False,True,False,False
405,20.0,Male,43637.0,1,4.17,87.3,2,26.3,0,1,5.7,1.73,1.67,1.67,Year 3,1,0,True,False,False,False,False
407,18.7,Female,48509.0,1,3.51,84.7,3,26.0,0,0,4.6,3.6,3.67,3.71,Year 3,2,0,True,False,False,False,False
408,20.7,Female,34605.0,1,5.97,86.9,1,19.7,1,1,9.4,2.63,2.19,2.19,Year 1,2,0,False,False,False,True,False
409,21.3,Female,38160.0,1,5.15,78.2,1,34.1,1,0,3.8,2.96,2.62,2.5,Year 4,1,0,False,False,False,False,True
410,22.1,Female,25000.0,1,3.0,73.1,1,19.9,0,0,5.7,1.46,1.56,1.58,Year 2,0,0,False,False,False,True,False
411,22.6,Female,25000.0,1,5.46,92.9,2,20.6,0,1,5.7,2.47,2.19,2.19,Year 1,1,0,False,False,True,False,False
413,17.6,Male,49135.0,1,3.24,79.7,2,27.1,0,1,4.0,3.78,3.69,3.64,Year 2,0,0,False,False,False,False,True
414,23.8,Male,45903.0,0,1.8,76.7,3,30.7,0,1,3.1,1.87,1.77,1.77,Year 2,0,0,False,False,False,False,True
415,21.7,Male,25000.0,1,5.0,100.0,4,9.5,0,0,6.8,1.83,1.39,1.47,Year 3,1,0,False,False,False,True,False
416,19.4,Female,51344.0,1,3.06,74.8,3,23.7,1,0,2.5,2.96,2.29,2.29,Year 1,1,0,False,False,False,True,False
418,21.3,Male,56750.0,0,5.9,76.6,1,8.6,1,0,3.4,4.0,3.37,3.37,Year 2,2,0,False,False,False,False,True
419,23.6,Male,25425.0,1,2.95,78.7,0,51.0,0,1,7.2,2.24,1.98,2.0,Year 3,1,0,False,True,False,False,False
420,21.1,Female,81675.0,1,5.75,76.0,0,33.1,1,0,3.0,2.72,2.85,2.84,Year 3,1,0,False,True,False,False,False
421,25.5,Female,25000.0,1,2.51,64.7,1,23.6,0,0,6.3,1.18,0.72,0.7,Year 2,2,0,False,False,False,True,False
422,24.9,Male,85652.0,1,5.93,85.1,0,27.5,1,0,7.2,2.24,1.93,1.94,Year 3,0,0,True,False,False,False,False
423,20.5,Male,25000.0,1,6.37,87.3,7,44.8,1,1,6.5,2.32,2.1,2.13,Year 2,1,0,False,False,False,False,True
424,23.1,Male,25000.0,1,5.17,76.7,0,5.0,0,0,3.3,3.57,3.16,3.13,Year 4,1,0,False,False,True,False,False
425,22.4,Male,33420.0,1,4.57,100.0,2,47.0,1,1,7.5,3.78,3.85,3.73,Year 2,1,0,False,True,False,False,False
426,24.0,Male,25000.0,1,5.16,84.3,1,33.2,0,1,6.5,3.11,3.27,3.31,Year 2,2,0,False,False,False,True,False
428,22.5,Female,25000.0,1,2.27,85.1,4,9.0,0,1,5.7,0.24,0.32,0.35,Year 2,2,0,False,False,False,False,True
429,23.3,Male,25000.0,0,3.04,77.3,5,27.3,0,0,10.0,0.99,1.03,1.03,Year 1,1,1,True,False,False,False,False
430,17.1,Male,39820.0,1,6.97,74.2,1,5.0,0,0,7.5,1.51,1.7,1.7,Year 1,1,0,False,False,True,False,False
431,18.4,Male,25000.0,1,2.49,75.9,4,44.4,1,1,4.6,2.4,2.46,2.46,Year 1,2,0,False,False,False,False,True
432,17.0,Male,25000.0,1,5.25,77.6,2,18.2,0,1,6.5,3.46,3.5,3.53,Year 2,0,0,False,True,False,False,False
433,20.4,Male,25000.0,0,3.86,86.5,0,18.0,1,0,4.8,3.61,3.44,3.42,Year 2,1,0,False,False,False,True,False
434,22.6,Male,25000.0,1,3.54,79.0,3,6.8,1,0,7.3,0.94,1.14,1.09,Year 4,1,0,False,False,False,True,False
435,24.3,Male,65314.0,1,6.2,86.9,5,35.3,1,0,4.0,1.21,1.19,1.19,Year 1,0,0,False,False,False,True,False
436,21.2,Female,25000.0,0,4.12,71.9,1,30.9,0,0,7.7,0.88,0.83,0.85,Year 2,1,1,False,False,True,False,False
437,24.6,Female,25000.0,1,5.21,76.8,1,21.0,0,1,7.2,2.49,2.35,2.32,Year 3,0,1,False,False,False,False,True
438,18.0,Female,33401.0,1,7.12,76.3,2,33.2,0,1,6.7,0.64,0.43,0.43,Year 1,1,1,False,False,True,False,False
439,17.3,Male,25000.0,1,3.73,51.5,4,20.6,0,1,9.2,0.49,0.74,0.65,Year 4,0,1,True,False,False,False,False
441,21.8,Female,26970.0,1,4.92,73.7,2,25.6,0,0,7.3,2.15,1.88,1.84,Year 2,0,1,False,False,False,False,True
442,20.9,Male,36357.0,1,3.58,85.7,1,49.7,0,1,7.5,1.42,1.66,1.66,Year 1,1,1,False,False,True,False,False
443,17.0,Male,52379.0,1,4.64,87.9,0,41.7,1,1,6.8,1.37,1.11,1.07,Year 2,1,1,False,False,False,True,False
444,20.8,Female,51779.0,1,5.47,70.8,2,35.5,1,0,6.3,2.17,1.96,1.96,Year 1,0,0,False,False,False,False,True
445,18.1,Male,34200.0,1,5.02,80.0,1,32.9,0,0,4.3,4.0,3.83,3.83,Year 1,0,0,True,False,False,False,False
446,22.5,Male,26993.0,1,4.15,71.8,0,25.6,0,0,4.3,1.84,1.32,1.32,Year 4,3,0,False,False,True,False,False
448,18.9,Female,28005.0,1,2.12,76.5,2,36.8,0,0,6.6,1.36,1.55,1.51,Year 4,0,0,False,True,False,False,False
449,19.9,Male,25000.0,1,6.38,77.7,3,29.0,1,0,5.5,2.49,2.44,2.44,Year 4,0,1,False,False,False,False,True
450,18.7,Female,25000.0,1,2.76,80.3,0,32.4,1,0,4.6,3.87,4.0,4.0,Year 3,1,0,False,False,False,False,True
451,20.9,Female,25000.0,1,5.52,84.3,2,10.7,0,1,5.3,3.44,3.15,3.15,Year 1,0,0,False,True,False,False,False
452,23.1,Male,48677.0,1,2.41,82.4,2,24.2,1,1,5.4,3.44,3.55,3.6,Year 4,2,0,False,False,False,True,False
